,bayopt_9,simplex_9
0,0.9861694236392761,0.9491764341894834
1,1.0007752285093043,0.9692942982124394
2,1.0142979821224931,0.9690523655558602
3,0.9899956007047953,0.9818443988203931
4,0.9891290701048595,0.9789926202829224
5,0.9954715969006765,0.9717395786203892
6,0.9946647958982221,0.9706840673905437
7,0.9846686318261848,0.9657449927883579
8,1.0041320468143566,0.9934984835181713
9,0.9988005936750659,0.9679408534514896
